,ts_code,symbol,name,fullname,market,exchange,list_status,list_date,delist_date
2318,600017.SH,600017,日照港,日照港股份有限公司,上海A,SSE,L,20061017,
2319,600018.SH,600018,上港集团,上海国际港务(集团)股份有限公司,上海A,SSE,L,20061026,
2320,600019.SH,600019,宝钢股份,宝山钢铁股份有限公司,上海A,SSE,L,20001212,
2321,600020.SH,600020,中原高速,河南中原高速公路股份有限公司,上海A,SSE,L,20030808,
2322,600021.SH,600021,上海电力,上海电力股份有限公司,上海A,SSE,L,20031029,
2323,600022.SH,600022,山东钢铁,山东钢铁股份有限公司,上海A,SSE,L,20040629,
2324,600023.SH,600023,浙能电力,浙江浙能电力股份有限公司,上海A,SSE,L,20131219,
2325,600025.SH,600025,华能水电,华能澜沧江水电股份有限公司,上海A,SSE,L,20171215,
2326,600026.SH,600026,中远海能,中远海运能源运输股份有限公司,上海A,SSE,L,20020523,
2327,600027.SH,600027,华电国际,华电国际电力股份有限公司,上海A,SSE,L,20050203,
2328,600028.SH,600028,中国石化,中国石油化工股份有限公司,上海A,SSE,L,20010808,
2329,600029.SH,600029,南方航空,中国南方航空股份有限公司,上海A,SSE,L,20030725,
2330,600030.SH,600030,中信证券,中信证券股份有限公司,上海A,SSE,L,20030106,
2331,600031.SH,600031,三一重工,三一重工股份有限公司,上海A,SSE,L,20030703,
2332,600033.SH,600033,福建高速,福建发展高速公路股份有限公司,上海A,SSE,L,20010209,
2333,600035.SH,600035,楚天高速,湖北楚天智能交通股份有限公司,上海A,SSE,L,20040310,
2334,600036.SH,600036,招商银行,招商银行股份有限公司,上海A,SSE,L,20020409,
2335,600037.SH,600037,歌华有线,北京歌华有线电视网络股份有限公司,上海A,SSE,L,20010208,
2336,600038.SH,600038,中直股份,中航直升机股份有限公司,上海A,SSE,L,20001218,
2337,600039.SH,600039,四川路桥,四川路桥建设集团股份有限公司,上海A,SSE,L,20030325,
2338,600048.SH,600048,保利地产,保利发展控股集团股份有限公司,上海A,SSE,L,20060731,
2339,600050.SH,600050,中国联通,中国联合网络通信股份有限公司,上海A,SSE,L,20021009,
2340,600051.SH,600051,宁波联合,宁波联合集团股份有限公司,上海A,SSE,L,19970410,
2341,600052.SH,600052,浙江广厦,浙江广厦股份有限公司,上海A,SSE,L,19970415,
2342,600053.SH,600053,九鼎投资,昆吾九鼎投资控股股份有限公司,上海A,SSE,L,19970418,
2343,600054.SH,600054,黄山旅游,黄山旅游发展股份有限公司,上海A,SSE,L,19970506,
2344,600055.SH,600055,万东医疗,北京万东医疗科技股份有限公司,上海A,SSE,L,19970519,
2345,600056.SH,600056,中国医药,中国医药健康产业股份有限公司,上海A,SSE,L,19970515,
2346,600057.SH,600057,厦门象屿,厦门象屿股份有限公司,上海A,SSE,L,19970604,
2347,600058.SH,600058,五矿发展,五矿发展股份有限公司,上海A,SSE,L,19970528,
2348,600059.SH,600059,古越龙山,浙江古越龙山绍兴酒股份有限公司,上海A,SSE,L,19970516,
2349,600060.SH,600060,海信视像,海信视像科技股份有限公司,上海A,SSE,L,19970422,
2350,600061.SH,600061,国投资本,国投资本股份有限公司,上海A,SSE,L,19970519,
2351,600062.SH,600062,华润双鹤,华润双鹤药业股份有限公司,上海A,SSE,L,19970522,
2352,600063.SH,600063,皖维高新,安徽皖维高新材料股份有限公司,上海A,SSE,L,19970528,
2353,600064.SH,600064,南京高科,南京高科股份有限公司,上海A,SSE,L,19970506,
2354,600066.SH,600066,宇通客车,郑州宇通客车股份有限公司,上海A,SSE,L,19970508,
2355,600067.SH,600067,冠城大通,冠城大通股份有限公司,上海A,SSE,L,19970508,
2356,600068.SH,600068,葛洲坝,中国葛洲坝集团股份有限公司,上海A,SSE,L,19970526,
2357,600070.SH,600070,浙江富润,浙江富润数字科技股份有限公司,上海A,SSE,L,19970604,
2358,600071.SH,600071,凤凰光学,凤凰光学股份有限公司,上海A,SSE,L,19970528,
2359,600072.SH,600072,中船科技,中船科技股份有限公司,上海A,SSE,L,19970603,
2360,600073.SH,600073,上海梅林,上海梅林正广和股份有限公司,上海A,SSE,L,19970704,
2361,600075.SH,600075,新疆天业,新疆天业股份有限公司,上海A,SSE,L,19970617,
2362,600076.SH,600076,康欣新材,康欣新材料股份有限公司,上海A,SSE,L,19970526,
2363,600077.SH,600077,宋都股份,宋都基业投资股份有限公司,上海A,SSE,L,19970520,
2364,600078.SH,600078,澄星股份,江苏澄星磷化工股份有限公司,上海A,SSE,L,19970627,
2365,600079.SH,600079,人福医药,人福医药集团股份公司,上海A,SSE,L,19970606,
2366,600080.SH,600080,ST金花,金花企业(集团)股份有限公司,上海A,SSE,L,19970612,
2367,600081.SH,600081,东风科技,东风电子科技股份有限公司,上海A,SSE,L,19970703,
2368,600082.SH,600082,海泰发展,天津海泰科技发展股份有限公司,上海A,SSE,L,19970620,
2369,600083.SH,600083,*ST博信,江苏博信投资控股股份有限公司,上海A,SSE,L,19970606,
2370,600084.SH,600084,ST中葡,中信国安葡萄酒业股份有限公司,上海A,SSE,L,19970711,
2371,600085.SH,600085,同仁堂,北京同仁堂股份有限公司,上海A,SSE,L,19970625,
2372,600086.SH,600086,*ST金钰,东方金钰股份有限公司,上海A,SSE,L,19970606,
2373,600088.SH,600088,中视传媒,中视传媒股份有限公司,上海A,SSE,L,19970616,
2374,600089.SH,600089,特变电工,特变电工股份有限公司,上海A,SSE,L,19970618,
2375,600090.SH,600090,*ST济堂,新疆同济堂健康产业股份有限公司,上海A,SSE,L,19970616,
2376,600091.SH,600091,ST明科,包头明天科技股份有限公司,上海A,SSE,L,19970704,
2377,600093.SH,600093,易见股份,易见供应链管理股份有限公司,上海A,SSE,L,19970626,
2378,600094.SH,600094,大名城,上海大名城企业股份有限公司,上海A,SSE,L,19970703,
2379,600095.SH,600095,湘财股份,湘财股份有限公司,上海A,SSE,L,19970708,
2380,600096.SH,600096,云天化,云南云天化股份有限公司,上海A,SSE,L,19970709,
2381,600097.SH,600097,开创国际,上海开创国际海洋资源股份有限公司,上海A,SSE,L,19970619,
2382,600098.SH,600098,广州发展,广州发展集团股份有限公司,上海A,SSE,L,19970718,
2383,600099.SH,600099,林海股份,林海股份有限公司,上海A,SSE,L,19970704,
2384,600100.SH,600100,同方股份,同方股份有限公司,上海A,SSE,L,19970627,
2385,600101.SH,600101,明星电力,四川明星电力股份有限公司,上海A,SSE,L,19970627,
2386,600103.SH,600103,青山纸业,福建省青山纸业股份有限公司,上海A,SSE,L,19970703,
2387,600104.SH,600104,上汽集团,上海汽车集团股份有限公司,上海A,SSE,L,19971125,
2388,600105.SH,600105,永鼎股份,江苏永鼎股份有限公司,上海A,SSE,L,19970929,
2389,600106.SH,600106,重庆路桥,重庆路桥股份有限公司,上海A,SSE,L,19970618,
2390,600107.SH,600107,美尔雅,湖北美尔雅股份有限公司,上海A,SSE,L,19971106,
2391,600108.SH,600108,亚盛集团,甘肃亚盛实业(集团)股份有限公司,上海A,SSE,L,19970818,
2392,600109.SH,600109,国金证券,国金证券股份有限公司,上海A,SSE,L,19970807,
2393,600110.SH,600110,诺德股份,诺德投资股份有限公司,上海A,SSE,L,19971007,
2394,600111.SH,600111,北方稀土,中国北方稀土(集团)高科技股份有限公司,上海A,SSE,L,19970924,
2395,600112.SH,600112,ST天成,贵州长征天成控股股份有限公司,上海A,SSE,L,19971127,
2396,600113.SH,600113,浙江东日,浙江东日股份有限公司,上海A,SSE,L,19971021,
2397,600114.SH,600114,东睦股份,东睦新材料集团股份有限公司,上海A,SSE,L,20040511,
2398,600115.SH,600115,东方航空,中国东方航空股份有限公司,上海A,SSE,L,19971105,
2399,600116.SH,600116,三峡水利,重庆三峡水利电力(集团)股份有限公司,上海A,SSE,L,19970804,
2400,600117.SH,600117,西宁特钢,西宁特殊钢股份有限公司,上海A,SSE,L,19971015,
2401,600118.SH,600118,中国卫星,中国东方红卫星股份有限公司,上海A,SSE,L,19970908,
2402,600119.SH,600119,ST长投,长发集团长江投资实业股份有限公司,上海A,SSE,L,19980115,
2403,600120.SH,600120,浙江东方,浙江东方金融控股集团股份有限公司,上海A,SSE,L,19971201,
2404,600121.SH,600121,郑州煤电,郑州煤电股份有限公司,上海A,SSE,L,19980107,
2405,600122.SH,600122,*ST宏图,江苏宏图高科技股份有限公司,上海A,SSE,L,19980420,
2406,600123.SH,600123,兰花科创,山西兰花科技创业股份有限公司,上海A,SSE,L,19981217,
2407,600125.SH,600125,铁龙物流,中铁铁龙集装箱物流股份有限公司,上海A,SSE,L,19980511,
2408,600126.SH,600126,杭钢股份,杭州钢铁股份有限公司,上海A,SSE,L,19980311,
2409,600127.SH,600127,金健米业,金健米业股份有限公司,上海A,SSE,L,19980506,
2410,600128.SH,600128,弘业股份,江苏弘业股份有限公司,上海A,SSE,L,19970901,
2411,600129.SH,600129,太极集团,重庆太极实业(集团)股份有限公司,上海A,SSE,L,19971118,
2412,600130.SH,600130,波导股份,宁波波导股份有限公司,上海A,SSE,L,20000706,
2413,600131.SH,600131,国网信通,国网信息通信股份有限公司,上海A,SSE,L,19980402,
2414,600132.SH,600132,重庆啤酒,重庆啤酒股份有限公司,上海A,SSE,L,19971030,
2415,600133.SH,600133,东湖高新,武汉东湖高新集团股份有限公司,上海A,SSE,L,19980212,
2416,600135.SH,600135,乐凯胶片,乐凯胶片股份有限公司,上海A,SSE,L,19980122,
2417,600136.SH,600136,当代文体,武汉当代明诚文化体育集团股份有限公司,上海A,SSE,L,19980303,
2418,600137.SH,600137,浪莎股份,四川浪莎控股股份有限公司,上海A,SSE,L,19980416,
2419,600138.SH,600138,中青旅,中青旅控股股份有限公司,上海A,SSE,L,19971203,
2420,600139.SH,600139,西部资源,四川西部资源控股股份有限公司,上海A,SSE,L,19980225,
2421,600141.SH,600141,兴发集团,湖北兴发化工集团股份有限公司,上海A,SSE,L,19990616,
2422,600143.SH,600143,金发科技,金发科技股份有限公司,上海A,SSE,L,20040623,
2423,600145.SH,600145,*ST新亿,新疆亿路万源实业投资控股股份有限公司,上海A,SSE,L,19990923,
2424,600146.SH,600146,*ST环球,商赢环球股份有限公司,上海A,SSE,L,19990707,
2425,600148.SH,600148,长春一东,长春一东离合器股份有限公司,上海A,SSE,L,19980520,
2426,600149.SH,600149,ST坊展,廊坊发展股份有限公司,上海A,SSE,L,19991014,
2427,600150.SH,600150,中国船舶,中国船舶工业股份有限公司,上海A,SSE,L,19980520,
2428,600151.SH,600151,航天机电,上海航天汽车机电股份有限公司,上海A,SSE,L,19980605,
2429,600152.SH,600152,维科技术,维科技术股份有限公司,上海A,SSE,L,19980609,
2430,600153.SH,600153,建发股份,厦门建发股份有限公司,上海A,SSE,L,19980616,
2431,600155.SH,600155,华创阳安,华创阳安股份有限公司,上海A,SSE,L,19980918,
2432,600156.SH,600156,华升股份,湖南华升股份有限公司,上海A,SSE,L,19980527,
2433,600157.SH,600157,*ST永泰,永泰能源股份有限公司,上海A,SSE,L,19980513,
2434,600158.SH,600158,中体产业,中体产业集团股份有限公司,上海A,SSE,L,19980327,
2435,600159.SH,600159,大龙地产,北京市大龙伟业房地产开发股份有限公司,上海A,SSE,L,19980526,
2436,600160.SH,600160,巨化股份,浙江巨化股份有限公司,上海A,SSE,L,19980626,
2437,600161.SH,600161,天坛生物,北京天坛生物制品股份有限公司,上海A,SSE,L,19980616,
2438,600162.SH,600162,香江控股,深圳香江控股股份有限公司,上海A,SSE,L,19980609,
2439,600163.SH,600163,中闽能源,中闽能源股份有限公司,上海A,SSE,L,19980602,
2440,600165.SH,600165,新日恒力,宁夏新日恒力钢丝绳股份有限公司,上海A,SSE,L,19980529,
2441,600166.SH,600166,福田汽车,北汽福田汽车股份有限公司,上海A,SSE,L,19980602,
2442,600167.SH,600167,联美控股,联美量子股份有限公司,上海A,SSE,L,19990128,
2443,600168.SH,600168,武汉控股,武汉三镇实业控股股份有限公司,上海A,SSE,L,19980427,
2444,600169.SH,600169,太原重工,太原重工股份有限公司,上海A,SSE,L,19980904,
2445,600170.SH,600170,上海建工,上海建工集团股份有限公司,上海A,SSE,L,19980623,
2446,600171.SH,600171,上海贝岭,上海贝岭股份有限公司,上海A,SSE,L,19980924,
2447,600172.SH,600172,黄河旋风,河南黄河旋风股份有限公司,上海A,SSE,L,19981126,
2448,600173.SH,600173,卧龙地产,卧龙地产集团股份有限公司,上海A,SSE,L,19990415,
2449,600176.SH,600176,中国巨石,中国巨石股份有限公司,上海A,SSE,L,19990422,
2450,600177.SH,600177,雅戈尔,雅戈尔集团股份有限公司,上海A,SSE,L,19981119,
2451,600178.SH,600178,东安动力,哈尔滨东安汽车动力股份有限公司,上海A,SSE,L,19981014,
2452,600179.SH,600179,*ST安通,安通控股股份有限公司,上海A,SSE,L,19981104,
2453,600180.SH,600180,瑞茂通,瑞茂通供应链管理股份有限公司,上海A,SSE,L,19980703,
2454,600182.SH,600182,S佳通,佳通轮胎股份有限公司,上海A,SSE,L,19990507,
2455,600183.SH,600183,生益科技,广东生益科技股份有限公司,上海A,SSE,L,19981028,
2456,600184.SH,600184,光电股份,北方光电股份有限公司,上海A,SSE,L,20031106,
2457,600185.SH,600185,格力地产,格力地产股份有限公司,上海A,SSE,L,19990611,
2458,600186.SH,600186,莲花健康,莲花健康产业集团股份有限公司,上海A,SSE,L,19980825,
2459,600187.SH,600187,国中水务,黑龙江国中水务股份有限公司,上海A,SSE,L,19981111,
2460,600188.SH,600188,兖州煤业,兖州煤业股份有限公司,上海A,SSE,L,19980701,
2461,600189.SH,600189,吉林森工,吉林泉阳泉股份有限公司,上海A,SSE,L,19981007,
2462,600190.SH,600190,锦州港,锦州港股份有限公司,上海A,SSE,L,19990609,
2463,600191.SH,600191,华资实业,包头华资实业股份有限公司,上海A,SSE,L,19981210,
2464,600192.SH,600192,长城电工,兰州长城电工股份有限公司,上海A,SSE,L,19981224,
2465,600193.SH,600193,ST创兴,上海创兴资源开发股份有限公司,上海A,SSE,L,19990527,
2466,600195.SH,600195,中牧股份,中牧实业股份有限公司,上海A,SSE,L,19990107,
2467,600196.SH,600196,复星医药,上海复星医药(集团)股份有限公司,上海A,SSE,L,19980807,
2468,600197.SH,600197,伊力特,新疆伊力特实业股份有限公司,上海A,SSE,L,19990916,
2469,600198.SH,600198,大唐电信,大唐电信科技股份有限公司,上海A,SSE,L,19981021,
2470,600199.SH,600199,金种子酒,安徽金种子酒业股份有限公司,上海A,SSE,L,19980812,
2471,600200.SH,600200,江苏吴中,江苏吴中实业股份有限公司,上海A,SSE,L,19990401,
2472,600201.SH,600201,生物股份,金宇生物技术股份有限公司,上海A,SSE,L,19990115,
2473,600202.SH,600202,哈空调,哈尔滨空调股份有限公司,上海A,SSE,L,19990603,
2474,600203.SH,600203,福日电子,福建福日电子股份有限公司,上海A,SSE,L,19990514,
2475,600206.SH,600206,有研新材,有研新材料股份有限公司,上海A,SSE,L,19990319,
2476,600207.SH,600207,安彩高科,河南安彩高科股份有限公司,上海A,SSE,L,19990714,
2477,600208.SH,600208,新湖中宝,新湖中宝股份有限公司,上海A,SSE,L,19990623,
2478,600209.SH,600209,ST罗顿,罗顿发展股份有限公司,上海A,SSE,L,19990325,
2479,600210.SH,600210,紫江企业,上海紫江企业集团股份有限公司,上海A,SSE,L,19990824,
2480,600211.SH,600211,西藏药业,西藏诺迪康药业股份有限公司,上海A,SSE,L,19990721,
2481,600212.SH,600212,*ST江泉,山东江泉实业股份有限公司,上海A,SSE,L,19990817,
2482,600213.SH,600213,亚星客车,扬州亚星客车股份有限公司,上海A,SSE,L,19990831,
2483,600215.SH,600215,*ST经开,长春经开(集团)股份有限公司,上海A,SSE,L,19990909,
2484,600216.SH,600216,浙江医药,浙江医药股份有限公司,上海A,SSE,L,19991021,
2485,600217.SH,600217,中再资环,中再资源环境股份有限公司,上海A,SSE,L,19991216,
2486,600218.SH,600218,全柴动力,安徽全柴动力股份有限公司,上海A,SSE,L,19981203,
2487,600219.SH,600219,南山铝业,山东南山铝业股份有限公司,上海A,SSE,L,19991223,
2488,600220.SH,600220,江苏阳光,江苏阳光股份有限公司,上海A,SSE,L,19990927,
2489,600221.SH,600221,海航控股,海南航空控股股份有限公司,上海A,SSE,L,19991125,
2490,600222.SH,600222,太龙药业,河南太龙药业股份有限公司,上海A,SSE,L,19991105,
2491,600223.SH,600223,鲁商发展,鲁商健康产业发展股份有限公司,上海A,SSE,L,20000113,
2492,600225.SH,600225,*ST松江,天津松江股份有限公司,上海A,SSE,L,20000127,
2493,600226.SH,600226,*ST瀚叶,浙江瀚叶股份有限公司,上海A,SSE,L,19991116,
2494,600227.SH,600227,圣济堂,贵州圣济堂医药产业股份有限公司,上海A,SSE,L,20000221,
2495,600228.SH,600228,ST昌九,江西昌九生物化工股份有限公司,上海A,SSE,L,19990119,
